id,F1,F2,F3,F4,F5,F6,F7
4472594509,0,14,0,1,0,15241,7
4520860576,0,17,0,8,0,15842,6.8
4494516149,0,37,0,4,1,16388,7
4459506875,1,18,1,6,2,15837,7
4451870121,1,35,0,12,1,18929,7.4
4512523488,1,17,1,10,1,17336,7
4431352109,0,19,0,3,0,15802,6.8
4487337497,0,13,1,9,1,16995,7
4414955673,1,21,1,1,0,16528,7.4
4517679097,0,13,0,8,1,17182,7.2
4379951765,0,79,0,4,0,16017,6.6
4521690079,1,16,0,4,0,16286,6.8
4521143475,0,15,0,7,1,19084,6.8
4522524149,0,39,0,5,0,14899,6.8
4481550615,0,17,0,8,0,17290,7
4522573873,0,20,1,8,0,17569,6.8
4462344917,1,36,0,9,1,17964,7.4
4497982653,1,18,0,6,0,15400,7
4453464076,0,32,1,6,1,17761,7.2
4515644857,1,15,1,5,1,16480,7
4502385665,0,12,1,6,0,16975,7.4
4523427313,1,17,0,7,1,16459,7.2
4517744860,1,20,1,7,1,16636,6.8
4448404997,0,15,0,5,0,16550,6.8
4479596391,1,90,1,10,1,16400,6.8
4520555192,0,40,0,1,1,14478,6.6
4469526700,1,106,1,12,1,19058,7.2
4492870986,1,16,1,12,1,20316,7.4
4479329999,1,16,1,3,0,17083,7.2
4513698132,1,14,1,8,1,17613,6.8
4518687922,1,20,1,9,1,17731,7
4523838498,1,14,0,4,2,14312,6.6
4525110974,1,13,1,10,2,16903,7.4
4521058340,1,18,0,8,1,17137,7
4522010330,1,11,1,8,0,18870,7
4525065975,1,17,0,3,1,15279,7
4491158196,1,18,1,12,1,19262,7
4521539321,0,106,1,8,0,15651,6.6
4513405622,1,38,1,7,0,17682,7.6
4453463831,0,14,1,4,1,16209,7.2
4515443406,0,18,0,12,0,18996,7.2
4518071306,1,18,1,12,1,20855,7.2
4520540125,0,38,0,6,0,15485,6.8
4451639888,0,19,1,6,1,16043,7
4467505832,0,16,0,10,0,16476,7
4500469260,0,12,0,3,0,15473,6.8
4517786912,0,14,1,6,2,15157,6.8
4519991680,0,16,1,3,0,14812,6.8
4518317987,0,18,0,4,0,15959,6.8
4484850888,1,23,1,7,1,16850,7.2
4523400286,1,24,0,4,0,14940,6.6
4497493695,0,18,0,8,1,17550,7.2
4521993716,0,13,0,9,0,16542,6.8
4499383739,1,15,0,11,1,17297,6.8
4498542919,0,13,0,10,1,19581,6.8
4520618648,0,18,1,0,1,14712,6.6
4492010722,1,18,1,7,2,16587,7
4519502540,1,123,1,9,1,17429,7
4515979175,1,15,1,5,1,15547,7.2
4523296034,0,41,0,4,0,14957,6.8
4500722833,1,25,1,9,1,17450,7.2
4500860380,1,20,1,8,1,17199,7.4
4523399536,1,16,1,6,1,16610,7
4445248435,0,32,0,3,1,14795,6.6
4519431997,0,15,0,6,0,18269,7.2
4467416577,0,17,0,3,1,13889,6.8
4522306510,1,40,0,7,1,15950,7.2
4502862242,1,13,0,5,2,15235,6.6
4521976422,1,16,0,5,1,16697,7.4
4524846678,0,15,0,11,0,17450,7
4513054868,0,12,1,3,0,15896,6.8
4514370215,0,23,1,5,0,15943,7.2
4497486422,0,23,1,8,1,18063,6.6
4515533339,1,16,0,6,0,16177,6.8
4445344090,0,28,1,2,1,14896,6.8
4523672469,0,13,1,4,1,16959,7
4409455091,1,41,1,10,1,16363,6.8
4477545606,0,14,0,6,0,16665,6.8
4468897827,1,43,1,1,1,15377,7
4427925743,0,15,1,2,0,13977,6.6
4464955883,1,14,0,0,0,13918,7
4524434375,1,38,0,14,1,17630,7
4490468164,1,15,0,4,0,15777,6.8
4484729770,0,16,0,6,0,16043,6.8
4520687203,1,21,1,8,0,19022,7
4490919481,0,58,1,4,1,13957,6.4
4493993749,0,18,0,3,1,14547,6.6
4458063255,1,66,1,10,1,15649,6.6
4519247401,1,40,1,11,1,17654,7
4413539086,1,23,1,12,1,19858,7.4
4520617966,0,18,0,0,0,13517,6.2
4522601125,1,19,1,12,2,17791,7.2
4524776788,1,53,1,5,1,16817,6.8
4520562055,1,17,0,4,1,14920,6.8
4520956712,0,13,0,8,0,17160,7
4523657645,1,16,0,5,1,15436,7
4492509344,1,18,0,3,1,15442,7.2
4502134010,1,16,1,1,0,15764,6.8
4491104040,0,12,0,8,1,16744,6.8
4493057700,1,56,1,16,1,20308,7
4512198304,1,9,1,8,1,18731,6.8
4518092454,0,15,0,5,0,15529,6.8
4476242451,1,13,0,1,0,15169,6.8
4467262571,1,12,0,4,1,17075,6.8
4442489042,1,11,1,5,0,17467,7.4
4445983241,1,14,1,5,1,17259,7.4
4496639377,1,19,0,9,0,17979,7
4477234655,0,17,1,3,0,14269,6.6
4466182344,1,40,1,11,1,18309,7.6
4455048009,0,20,0,9,1,17116,7.4
4510666466,0,15,1,8,1,15970,6.8
4492216281,0,20,0,4,0,14626,6.4
4508364030,1,17,1,7,0,16427,6.8
4468130569,0,13,0,4,1,14676,6.2
4524546910,0,146,0,1,0,13943,6.2
4419367000,1,41,0,4,0,15488,6.6
4519318813,0,11,1,6,1,15437,6.6
4441403793,0,18,1,7,0,17083,7.2
4519990070,0,21,0,3,1,14825,6.8
4473315873,1,11,1,10,1,19402,7.4
4524447556,0,14,0,4,1,15129,7
4520827057,0,16,1,3,0,15053,6.8
4522502236,0,13,1,2,0,14672,6.6
4460122479,0,21,1,8,1,18280,7.4
4506183108,0,15,0,4,1,15290,6.6
4495582337,1,10,0,13,1,17329,7
4518442366,1,13,0,3,1,16409,6.8
4467981904,1,17,1,8,1,18237,6.6
4474786216,1,17,0,11,2,17259,7
4519593233,1,145,1,10,1,17816,7
4503699941,0,18,1,11,1,16465,6.6
4523089267,0,16,1,9,0,19029,7.4
4521886990,1,20,1,13,1,17075,6.8
4519603672,1,14,1,7,0,16689,7.4
4501447640,1,17,0,2,0,14402,6.6
4519106569,0,18,1,4,1,16379,6.8
4487326778,0,15,0,3,0,14579,6.6
4522165350,0,12,1,8,0,16455,7.2
4494015371,0,11,0,4,1,13770,6.4
4522134991,1,18,0,5,1,16042,6.8
4503355940,1,15,0,2,1,14905,6.8
4519054552,1,15,0,12,0,18733,7.4
4522604950,0,14,1,11,0,17496,6.8
4523502630,1,18,1,7,2,18303,7
4514255015,0,16,0,5,1,15395,6.6
4524176284,1,16,1,4,1,16540,6.8
4516104541,0,43,1,9,1,16342,6.8
4499761953,0,19,0,6,0,15540,6.8
4518832896,0,11,0,2,0,14993,6.6
4419533623,0,15,1,9,0,16022,6.8
4470191400,1,14,0,10,1,17978,7.4
4522564019,0,20,1,12,0,17898,6.8
4523807202,0,17,0,1,0,13170,6.2
4477060044,0,18,0,2,0,14364,7
4515522584,1,19,1,10,1,19294,7
4456434155,1,21,1,15,0,17446,7
4515247521,1,14,1,5,1,17943,6.8
4503948096,1,15,1,4,1,16656,6.8
4518760937,1,38,1,6,2,16149,6.8
4523425333,0,21,0,4,0,15564,6.8
4504146901,0,14,0,3,0,15128,7
4473400880,1,25,0,3,1,15551,6.8
4516264231,1,17,1,8,0,16426,7
4519787212,1,19,0,5,2,15594,7
4523328817,0,18,1,8,2,15674,6.6
4522146436,1,28,0,11,0,18444,7.2
4506599171,1,138,1,5,1,16929,7.2
4444970542,1,63,0,11,1,17701,7.2
4513456323,1,13,0,5,2,17020,7.2
4519231725,1,40,0,11,1,18395,7.2
4523093553,1,17,1,8,1,18646,7.6
4489785292,0,19,0,8,0,15887,6.4
4523459818,0,16,1,2,1,14098,6.2
4517889362,0,43,0,10,1,15521,6.2
4482389592,1,16,0,9,1,16460,7
4502375792,0,13,0,5,1,16749,6.2
4509699185,1,39,1,5,1,17329,7.4
4494396355,0,16,0,12,0,16582,6.4
4510530318,0,16,0,0,0,13206,6.6
4517200256,0,18,0,6,0,16423,7.2
4525192635,1,14,0,7,2,17074,7.2
4502349733,0,18,0,1,0,13449,6.6
4520754348,1,15,1,10,2,17466,7.4
4467471076,1,39,0,5,2,16941,7
4523728441,1,7,1,10,1,18601,7
4396684519,0,16,0,13,1,17003,6.8
4469837233,1,12,1,1,0,14577,6.8
4477518558,1,19,0,13,1,17813,6.8
4508759067,0,51,1,1,1,15332,7
4457032161,1,16,0,5,1,14627,6.8
4524424120,0,13,1,11,0,16187,6.2
4521875899,1,15,1,12,2,19787,7.2
4515916030,1,87,0,15,0,18596,7.2
4523410225,0,17,1,10,0,16233,7
4481909469,0,18,0,5,0,15468,7
4522518445,0,42,0,8,0,16699,7
4524031619,0,19,1,4,1,15311,6.8
4492870605,1,18,1,6,1,16580,7.4
4475336164,1,15,1,6,0,16450,6.6
4522772172,0,15,1,6,0,16197,6.4
4520718276,0,16,1,4,1,15773,6.6
4508973225,0,14,0,4,0,14815,6.2
4497712537,1,17,1,11,1,17731,7.2
4464939561,1,20,0,1,0,13952,6.6
4495155088,1,16,1,6,1,18504,7.2
4516493520,0,12,0,3,0,14777,6.8
4524035367,0,17,0,1,0,14018,7
4419578933,1,20,0,8,0,16140,7
4524120513,1,44,1,5,0,16246,7.2
4505709089,0,42,0,8,1,16122,7
4523375871,0,20,0,3,0,15429,6.8
4497277699,0,21,1,2,0,14270,6.6
4481738259,1,15,1,7,0,16327,7.4
4521725362,1,20,1,7,0,18225,7.2
4493178724,1,13,1,8,1,17778,7
4513390810,1,51,0,7,2,16680,7.2
4523812506,0,15,1,12,1,16434,6.8
4448316334,1,39,0,22,0,18721,7.4
4461174959,0,40,1,6,1,15107,6.8
4518345906,1,39,1,4,1,16897,7.6
4452185923,1,18,0,10,0,17013,7
4481608154,1,19,1,5,0,18047,7.2
4522504753,0,43,0,2,1,15175,7
4438432164,0,15,0,9,0,16722,6.6
4524458385,1,16,1,5,0,15722,6.8
4465803971,0,18,1,7,1,17077,6.8
4503065497,0,91,1,4,2,17016,7.2
4500545106,0,11,1,5,2,17231,6.8
4472209518,1,18,1,7,2,17039,7.2
4451696991,1,35,0,11,1,17596,7.2
4481210597,0,17,0,8,0,16887,7
4522445853,1,16,0,3,0,15157,6.8
4449074537,1,19,1,10,2,20259,7
4481839538,0,12,1,5,1,16388,6.8
4514455389,1,18,1,6,0,17269,7
4439417196,1,19,1,9,1,17389,6.8
4489200768,0,20,1,7,0,17622,7.2
4523645725,1,15,0,3,0,15736,6.8
4513364103,1,15,1,11,1,17965,7.2
4521769577,0,49,0,2,0,15067,6.6
4523466253,0,18,0,3,0,13855,6.4
4432850060,1,19,1,11,0,17561,7
4518066287,1,12,0,9,0,16284,6.6
4509882748,0,16,1,9,0,17048,6.6
4525216549,0,13,0,8,1,16294,7.2
4518394707,0,38,0,7,1,16877,7.4
4493025099,0,17,0,6,0,15222,6.2
4477115596,0,18,0,6,1,17245,7.2
4522394402,0,19,1,12,1,17187,7
4478470273,0,20,1,8,2,15156,6.4
4489371310,0,12,0,0,0,13977,6.6
4447454606,0,14,1,4,0,16383,7
4494944051,0,13,1,4,0,15392,6.8
4441887841,1,13,1,3,1,15397,6.8
4523081762,0,17,0,4,0,16142,7
4518606893,1,18,1,13,0,17855,7.2
4515490352,0,15,0,2,0,13956,6.6
4524165991,0,52,0,7,1,15753,6.8
4519998641,0,41,0,7,0,16272,6.6
4439155186,1,16,0,9,0,16869,7.2
4451884884,0,16,1,12,0,16990,6.8
4522238390,0,52,0,8,0,17991,7.4
4513491356,0,18,0,2,0,15143,7
4457622951,1,15,1,7,1,16735,6.8
4476709038,1,20,0,4,1,15971,6.8
4463528314,1,17,0,12,0,17752,7
4510779224,0,14,1,1,0,15023,7
4524310829,1,22,1,6,2,16007,6.8
4523031223,1,21,1,5,0,15454,6.8
4495034675,1,17,1,4,0,17058,6.8
4520391395,0,17,1,9,1,18374,7.2
4517934356,0,83,1,3,0,16259,6.4
4524880851,0,17,0,6,1,15894,6.8
4476038312,0,20,1,5,1,15524,6.6
4521922174,0,18,1,8,0,18956,7.2
4521632653,1,10,0,12,1,17881,7.2
4478513496,1,13,1,5,0,17131,7.2
4523814750,1,17,1,4,1,17666,7
4523383919,1,36,1,5,2,17538,7.4
4523492555,1,13,1,5,1,16942,7.6
4484301956,0,13,1,10,0,18224,7.4
4518225344,1,14,1,6,1,16345,6.8
4523992851,0,15,1,4,0,15865,7
4434531631,0,19,1,3,0,15266,6.6
4494865668,0,19,1,1,1,15454,6.6
4481846502,1,21,0,2,1,17051,7.6
4522521033,0,16,1,6,0,17705,6.8
4504894173,0,17,1,9,0,16763,6.6
4457422227,0,16,0,10,0,16808,6.8
4516273622,0,16,0,3,0,15111,6.6
4508498519,0,23,1,6,1,14998,6.4
4462114577,0,36,1,7,0,16942,7
4464934797,0,50,0,7,0,15270,6.4
4515832303,0,49,0,4,0,14586,6.6
4497740999,1,22,0,12,1,18232,7.2
4489000836,1,11,0,13,0,17190,6.8
4511823167,0,32,0,3,0,15008,6.8
4518026363,1,17,1,15,1,21755,7.2
4474905504,1,19,1,8,1,15787,7.2
4490887510,0,14,0,6,0,16404,6.8
4522673306,1,26,0,13,1,17878,7.6
4483893838,1,16,1,14,2,18532,7.2
4496570005,0,16,1,7,1,16901,6.4
4519431177,0,9,0,7,0,17563,7
4480275637,1,17,1,4,0,15967,7
4515764294,0,16,0,4,0,16280,6.8
4445163609,1,18,1,6,1,17142,7
4492054165,0,58,1,1,0,14807,6.8
4471038751,1,15,1,14,0,18697,6.8
4478447096,0,16,1,9,0,17057,6.6
4523715686,1,16,0,3,1,16487,6.8
4459332063,1,16,1,6,0,15721,6.6
4439604541,1,16,0,7,1,17182,7.4
4465004748,1,18,0,10,2,16993,7.2
4450387625,1,14,0,4,0,15710,7
4524555645,1,14,0,10,1,17793,7
4515575207,1,18,1,11,1,19867,7
4459482248,1,18,1,10,0,18538,7.4
4473219788,0,14,1,2,0,14624,6.6
4524703724,1,21,1,4,0,16005,7
4519580848,0,42,0,4,0,15194,6.8
4465044945,1,15,0,13,1,20943,7.6
4477827801,1,23,1,5,0,15983,7.2
4521920198,0,16,0,1,0,14513,6.6
4521483085,1,16,1,6,1,17536,7
4524144661,0,21,1,7,1,15796,6.8
4525093722,1,17,1,19,1,20833,7.6
4525118904,1,15,1,8,1,18650,7.4
4522214427,0,44,0,2,1,15044,7
4518315271,0,39,1,6,1,15811,7
4511251323,0,97,1,2,0,15612,6.8
4523593666,0,16,0,3,1,15151,6.6
4474783005,0,16,0,6,0,16496,7
4477491383,0,16,1,9,0,16059,7
4521242429,1,16,0,4,0,15120,6.4
4516825936,1,11,1,4,1,16185,6.8
4522444254,0,13,1,2,0,15404,6.8
4450477657,1,13,1,5,0,17952,7
4490512919,0,41,1,7,0,14776,6.2
4509823937,0,18,0,2,0,16183,7
4523432307,1,13,0,6,0,16037,7
4510843873,1,16,0,5,2,18041,7
4513110398,1,19,0,3,1,14820,6.4
4523593129,0,15,0,0,0,13943,6.8
4463171259,0,14,0,4,2,17023,6.4
4520634321,1,16,1,2,0,15011,7
4488366121,1,16,0,13,0,20067,7.4
4450463200,1,12,1,4,1,17149,6.8
4468727943,0,12,1,4,1,14688,6.8
4522652739,0,16,1,3,2,16125,7.2
4523041971,0,32,1,2,1,14197,6.8
4507364273,1,14,1,8,1,18863,7.6
4523621040,1,12,0,2,1,15488,7.2
4516905603,1,15,0,8,0,18283,7
4510127229,1,16,1,14,0,18538,7.2
4513511494,1,9,0,5,1,17875,7.2
4520610371,1,17,0,11,0,16954,6.8
4455149960,0,15,0,2,2,15073,6.8
4450950525,1,20,1,3,0,16038,7
4500650669,0,16,0,3,0,16032,7
4519229533,0,15,1,7,1,15669,7
4523569413,1,15,1,8,1,18198,7
4502159358,0,15,1,19,1,19528,7.2
4471522569,1,18,0,6,2,17316,7
4465402060,0,14,0,10,0,16509,7
4475988049,1,52,1,11,0,17741,6.8
4524429055,0,19,1,2,2,16124,7.4
4523063509,1,14,1,8,1,16395,7
4495755688,1,16,1,7,1,18020,7.2
4479273649,0,10,0,8,0,14759,6.8
4502014751,0,36,1,3,0,14521,6.6
4525225774,1,16,1,6,1,18341,7.2
4460492996,0,14,1,19,0,19599,7.4
4518392539,0,12,1,14,0,18019,6.8
4513996335,0,41,1,7,1,16491,6.6
4521189222,1,37,1,15,0,21699,7.6
4513157515,0,14,0,6,1,16249,7
4524902181,0,88,0,6,1,16476,6.6
4520017061,1,38,1,6,2,18246,6.8
4495535828,1,21,1,5,2,16646,7.2
4516132532,1,14,1,3,0,16568,7
4439238044,1,16,1,10,1,18519,7.2
4521769978,0,17,0,2,0,15498,6.8
4475616584,0,17,0,4,0,14927,6.8
4455484504,0,40,0,4,0,15120,6.8
4522610884,1,23,0,10,1,17146,7.2
4525092845,0,16,1,3,1,16141,7
4467777075,1,15,1,8,1,17798,7.2
4516815119,1,37,0,5,0,15945,6.8
4496160453,0,14,0,5,0,16169,6.6
4521266857,0,18,1,1,0,15177,6.8
4505912615,1,19,1,9,0,18307,7.4
4479275865,0,46,0,7,2,16473,7
4458863956,1,58,1,17,1,19483,7
4516849769,0,13,1,5,0,15230,6.4
4523130201,1,41,0,10,1,16583,7.2
4478851132,0,16,0,3,1,16840,7.2
4480206299,1,23,1,12,1,17836,7.2
4513547989,1,16,1,14,0,21658,7.6
4476823895,1,11,0,14,0,19170,7
4521990616,1,21,1,7,0,18229,6.8
4523612845,1,27,0,6,0,17591,7.2
4487157845,0,20,1,7,0,15067,6.8
4522204465,0,18,0,2,0,13844,6.6
4522630339,0,17,1,3,0,15699,6.8
4523747667,1,14,0,6,0,17077,7
4479811257,1,26,0,8,0,15710,6.6
4521508038,1,17,1,4,0,16450,7
4519707046,0,15,0,0,0,16228,6.8
4497518760,0,16,1,2,1,16803,7
4508944628,0,14,1,3,1,15462,7
4452094519,1,43,1,2,1,16233,6.8
4520635359,1,16,1,8,1,16239,6.4
4494997427,0,50,1,4,0,15514,6.6
4510743297,0,39,1,7,0,18466,7.6
4499992790,0,38,1,4,1,16907,7.2
4455312963,1,13,1,11,0,17662,7.2
4475518847,0,13,0,1,0,14738,6.6
4488507163,0,17,0,13,1,16225,6.6
4459250324,1,18,1,13,0,18486,7.4
4467381838,0,38,0,2,0,14597,6.8
4523590647,1,21,1,3,0,16818,7.2
4463551021,0,17,0,2,0,13714,6.6
4517040983,1,19,0,5,1,17946,7.2
4524348697,0,19,0,3,1,16141,7.4
4481332118,0,16,0,8,0,17151,6.8
4509091721,1,42,1,15,0,18483,7
4520730804,1,21,1,2,2,15530,6.8
4516320607,0,12,0,6,1,15900,7
4522838213,1,13,1,5,2,17520,7.2
4521070443,0,13,1,5,0,15933,7.2
4419504973,0,19,1,7,0,16369,7
4523803746,1,16,0,0,0,14422,6.6
4461203281,0,17,0,2,0,13570,6.2
4525186736,0,14,0,6,0,15706,7
4489559952,1,17,0,9,0,17898,7
4494926014,0,16,0,3,0,14397,6.6
4496339306,1,12,0,6,1,17227,7
4504441454,0,15,0,7,1,16080,7
4522672364,0,17,1,4,1,15346,6.6
4473758044,0,24,0,2,1,13853,6.2
4523105100,0,12,1,1,0,14417,6.6
4525199033,1,40,1,14,0,18676,7
4422002181,0,28,1,13,0,18858,7
4477479713,1,17,1,8,1,18463,7.4
4480020751,0,17,1,3,0,15286,6.6
4509961574,0,16,1,8,1,17088,6.8
4448333307,0,14,1,4,0,14674,6.4
4516589637,1,14,0,8,0,16676,7.2
4494107603,0,27,1,5,2,16843,7.2
4474739496,1,15,1,10,1,17640,7
4524259924,0,18,1,9,1,16517,6.6
4524541241,1,16,1,12,1,18626,7.4
4462131057,1,17,1,25,1,20996,7.2
4513183319,1,14,0,4,0,16595,7.2
4478377067,0,18,0,4,1,16561,7
4491128143,0,13,0,4,0,15676,7.2
4494451554,1,19,0,9,1,16847,7
4516598704,1,17,0,1,0,14837,6.8
4505468000,0,15,0,4,0,15624,6.8
4433044293,0,19,0,3,1,14587,6.8
4516410666,0,19,1,7,1,15904,6.6
4450445125,0,13,0,0,1,14103,6.6
4522483901,1,16,1,11,1,16685,7
4502043539,1,19,0,7,1,16501,6.8
4486347504,0,18,1,6,1,15694,6.6
4488749710,1,15,0,4,1,16544,7
4503402454,0,18,1,15,0,18923,7
4476285396,0,15,1,2,0,14756,6.6
4499239181,1,19,0,5,1,14450,6.4
4477299853,1,18,1,4,0,15332,7
4520840056,0,53,0,2,0,14026,6.8
4515792807,0,14,1,7,0,16835,7
4516517025,1,36,1,4,0,17301,7.8
4467606891,1,16,0,7,0,16489,7.2
4489529457,1,21,1,13,0,17212,7
4502671483,0,13,1,7,2,15090,6.6
4519385513,0,12,0,2,0,14319,6.6
4489533788,1,16,0,6,0,16721,7
4517834101,0,15,1,1,0,15089,6.6
4514486650,1,15,1,7,0,15662,6.8
4512554804,0,18,0,5,0,15463,6.6
4452269008,0,11,1,12,0,16880,7
4522521968,1,13,0,3,2,15216,7.2
4458560813,1,18,1,13,0,17674,7
4524198218,0,18,1,5,1,16533,6.6
4521761275,1,17,0,3,0,15716,6.8
4511226212,1,31,1,6,0,17631,7
4423083360,0,14,0,2,0,15148,7
4466248745,0,130,0,3,0,14649,6.8
4469830896,0,15,0,7,1,16517,6.8
4516145589,1,15,0,11,0,18026,7
4513579989,0,30,1,3,0,16399,7
4483693148,1,22,1,15,1,18959,6.8
4517942956,0,53,0,0,0,13888,6.4
4521180188,1,13,0,2,1,15188,7
4485702614,0,11,0,0,0,14395,6.6
4524823620,0,51,1,13,0,17663,6.8
4492333957,1,14,1,7,1,18348,7.2
4501213837,1,19,0,2,0,13337,6.4
4522640075,1,55,1,11,0,17064,7
4513734399,1,17,1,8,2,18595,7.6
4464180700,0,15,0,2,0,15096,7
4520900550,1,43,0,3,0,17743,7.6
4424690853,1,14,1,6,0,17088,7.2
4504218581,1,17,0,10,1,17810,7.6
4422174919,1,14,0,0,0,13954,6.8
4514595222,1,15,1,4,0,16300,7.2
4471458377,0,17,0,7,1,16096,7
4523361669,0,16,1,6,1,16331,6.6
4522408229,1,26,1,4,2,16515,7.2
4464898838,1,16,0,7,1,16860,7
4509176495,1,18,1,11,0,16870,6.6
4522565095,1,144,0,5,0,17001,7.2
4524987939,0,17,1,3,0,14112,6.6
4514375184,0,14,0,2,1,15300,7
4482060310,1,16,1,14,1,19276,7.2
4453451524,0,39,1,9,0,15766,6.6
4524313607,0,15,1,8,0,15292,7
4496666783,0,19,1,1,0,14321,6.4
4521738379,0,16,1,12,0,16492,6.8
4515360934,1,14,1,12,1,17357,7
4523068709,1,36,1,6,0,17519,6.8
4405265632,1,14,1,5,0,16139,6.8
4521497074,0,30,0,7,1,17088,7
4465328371,1,16,0,6,1,15609,6.8
4507022630,0,14,1,10,1,18913,7.4
4518246316,1,14,0,12,1,18054,7.2
4514424102,1,16,0,5,1,15690,6.8
4518841183,0,13,1,2,0,16003,6.8
4516498052,1,16,0,10,0,18181,6.6
4427765980,0,40,0,7,0,15628,7
4522338747,1,29,1,12,1,18093,6.8
4506917789,1,12,0,4,1,15607,7
4439770963,1,15,1,2,1,15164,6.8
4467345105,0,19,0,5,0,18090,7
4465110023,1,14,1,5,1,17001,7
4522649114,1,23,1,9,0,15904,7
4505443284,1,24,0,16,1,18215,7.2
4499995940,1,16,0,3,0,16177,7
4495892893,0,16,0,5,1,17087,6.8
4524282736,1,14,1,5,1,16594,7
4475253617,0,37,1,1,0,15101,7
4520039932,1,23,0,4,1,15787,6.8
4479148881,1,19,1,3,1,15936,7
4521490915,0,16,0,6,0,15608,7.2
4452414330,1,11,1,4,0,17226,7
4505938604,0,16,0,6,0,16972,7.2
4523349823,1,9,0,6,1,16421,7.4
4519268347,0,14,0,3,1,16664,6.8
4520614992,0,14,0,4,0,14920,6.8
4503114747,0,144,0,7,1,18227,7.4
4525105080,1,19,1,21,0,19885,7
4515342462,0,15,0,7,0,15225,6.4
4518772653,0,14,0,5,1,15070,6.8
4521931000,0,14,0,3,1,16425,7
4510216676,1,17,1,10,0,17168,7
4524358757,1,83,0,12,1,17822,7
4511106120,0,16,0,2,0,14055,6.6
4521200467,0,16,0,6,1,16213,6.6
4432479644,0,13,0,4,0,16337,7
4511816090,0,18,1,3,1,15736,7
4441400812,1,14,0,3,1,16790,6.8
4509325423,0,23,1,5,1,16091,6.6
4500668371,0,14,0,3,0,14433,6.4
4519714045,1,12,1,4,0,17389,7
4470842371,0,15,0,2,1,14475,6.6
4513277280,0,37,0,1,1,15373,7
4515518787,0,11,0,3,0,14381,6.6
4524043423,1,12,1,5,0,17975,7.2
4445985804,1,19,1,8,1,17459,7.2
4459570157,1,14,1,8,1,19056,7.4
4522848793,0,17,0,2,0,14117,6.6
4481684110,0,17,1,12,1,17191,6.8
4513438195,1,15,1,11,1,18585,7.2
4453399746,1,17,1,4,2,18271,7.2
4492722693,1,13,1,8,0,17953,6.8
4459114610,0,24,1,8,1,15645,6.8
4472293510,0,14,0,1,0,14588,6.8
4520411490,1,16,0,7,0,16152,7
4510541398,1,16,1,5,1,17030,6.8
4457247520,1,122,1,9,1,19204,7.6
4488648117,0,26,0,3,0,14925,7
4518422789,1,18,0,9,2,17561,7.2
4426682867,0,15,0,7,0,15049,6.6
4517499041,0,12,1,4,1,15523,7
4496882538,0,13,0,2,0,14910,6.8
4519072442,0,13,1,4,0,15787,6.6
4511135816,0,12,0,4,0,16840,7.2
4513953505,1,26,0,2,1,14541,6.8
4516839645,1,17,1,6,0,16273,7
4517169650,0,26,0,5,0,14531,6.8
4478166027,1,46,1,10,0,17413,7
4511093393,0,32,0,3,0,15622,6.8
4519770095,0,9,1,11,2,19556,7.2
4518322850,0,17,1,5,0,16797,7
4513928992,0,15,0,10,1,15735,6.6
4513293548,1,23,1,15,1,18570,7.2
4521046337,1,16,1,8,0,17849,7
4513125079,1,18,1,16,1,19364,7.4
4517761831,1,14,0,7,0,17047,7.2
4513550456,0,16,1,4,0,16105,7
4481845799,0,14,0,5,0,15611,7
4494815274,1,12,1,12,0,18766,7.2
4505931030,1,17,1,6,1,17590,7.2
4522772427,0,19,1,3,1,15222,6.4
4510804992,0,19,0,1,0,15537,7.2
4518577355,1,15,1,9,1,19265,7.4
4518324139,0,21,0,2,1,14746,7
4479045303,1,14,0,7,1,15261,6.8
4487273871,0,17,0,0,0,13465,6.2
4523365971,1,10,1,7,1,20310,7.4
4496715260,1,15,1,10,0,17527,7
4465317385,0,16,1,7,0,15061,6.2
4489876149,1,48,1,7,1,16765,7.2
4523715592,0,14,0,4,0,15018,6.6
4505476862,1,33,1,9,0,18205,7.4
4465999094,1,13,1,6,0,15284,6.6
4467191022,0,21,1,4,1,15026,6.4
4524493753,0,12,1,5,0,15827,6.8
4511896350,1,37,0,8,0,16463,7.2
4522843315,1,18,1,7,0,16908,6.8
4470854778,0,20,0,5,1,18017,7.2
4462225313,1,14,1,2,1,15257,6.8
4450504768,0,22,0,0,0,13643,7
4476854395,1,27,0,1,0,14418,6.4
4454163991,0,12,0,5,1,15999,7
4508386136,1,23,0,4,0,15031,6.8
4520641645,0,25,0,8,1,16129,7.2
4451815027,0,13,0,8,0,16059,7
4447390730,1,17,0,13,0,17731,7
4498702463,0,12,0,3,0,15202,6.6
4496993021,1,12,0,1,0,15786,7.2
4478459964,1,21,1,11,1,16003,7
4497646663,0,80,0,1,0,13867,6.2
4484829237,1,18,1,4,1,15792,7
4511494997,0,18,0,2,0,14415,6.8
4518046236,1,13,0,6,1,16665,7
4508510865,1,17,0,2,0,15775,6.6
4521738824,0,16,1,5,1,16418,6.8
4522160607,0,19,1,8,0,19525,7.6
4499876537,0,12,0,3,0,14349,6.6
4525145035,0,12,1,9,0,16480,6.6
4495025348,1,13,0,4,2,17683,7.6
4469156590,0,14,1,8,1,16797,6.8
4514168279,0,16,1,3,1,14616,6.6
4521789361,1,19,1,11,0,18622,7.2
4522791415,0,16,0,3,0,14689,6.6
4516499874,0,13,0,13,1,17842,6.8
4523342801,1,41,0,1,1,14756,7.2
